FlujoRx,FlujoCh,Concent,Tempera,Volumen
84.444,103.78,0.99807,349.67,7.335
83.777,104.94,0.99814,349.51,7.4954
79.533,104.63,0.99827,349.41,7.6519
82.411,105.42,0.99832,349.42,7.8091
84.86,103.05,0.99835,349.54,7.9523
80.083,102.94,0.99833,349.79,8.1122
80.83,103.93,0.99826,350,8.2716
84.043,103.58,0.99802,350.1,8.4084
84.611,107.9,0.99793,350.28,8.5332
81.515,102.43,0.99814,350.47,8.6654
83.644,104.34,0.99823,350.54,8.815
79.318,105.23,0.99799,350.5,8.9445
82.111,103.22,0.99777,350.49,9.063
79.339,103.61,0.99759,350.43,9.2049
84.516,107.05,0.99749,350.36,9.3401
82.105,106.54,0.99749,350.35,9.4654
84.989,105.72,0.9975,350.25,9.5884
81.881,103.54,0.9975,350.02,9.6675
79.67,103.86,0.9975,349.96,9.7373
79.683,104.83,0.99752,350.03,9.8323
83.211,107.59,0.99745,350.03,9.9167
84.605,104.98,0.99729,350.02,9.9758
80.674,103.76,0.99722,349.95,10.044
83.34,102.36,0.99726,349.87,10.148
80.185,105.24,0.99726,349.84,10.235
81.994,105.39,0.99723,349.8,10.287
79.484,102.19,0.99719,349.76,10.339
82.565,106.23,0.9972,349.76,10.401
82.156,107.63,0.99721,349.75,10.473
84.844,107.36,0.99714,349.7,10.565
82.167,104.88,0.99707,349.66,10.646
80.329,104.05,0.99704,349.71,10.704
82.902,103.35,0.9971,349.66,10.763
82.569,104.72,0.99727,349.46,10.815
83.282,106.29,0.99736,349.31,10.861
79.412,104.76,0.99731,349.46,10.922
81.11,104.84,0.99735,349.67,10.993
84.767,106.45,0.99745,349.74,11.08
79.452,105.1,0.99746,349.69,11.162
80.684,104.51,0.99739,349.61,11.242
84.397,106,0.99737,349.55,11.318
79.581,102.29,0.99739,349.53,11.375
84.034,104.92,0.9974,349.57,11.423
84.7,102.65,0.99739,349.79,11.499
82.518,103.55,0.99724,349.9,11.578
81.356,107.71,0.99696,349.72,11.652
83.364,106.85,0.99681,349.63,11.733
81.573,105.03,0.99674,349.93,11.82
83.932,107.11,0.99661,350,11.914
83.969,107.33,0.99665,349.75,12.024
79.509,105.87,0.99676,349.58,12.122
83.235,107.4,0.99677,349.68,12.169
83.773,104.46,0.99671,349.65,12.201
80.067,105.55,0.99656,349.48,12.239
81.918,105.38,0.9964,349.39,12.284
80.657,107.18,0.99623,349.54,12.335
82.622,105.79,0.99623,349.54,12.414
79.938,103.65,0.99648,349.32,12.512
84.619,105.29,0.99668,349.23,12.586
84.83,103.96,0.99666,349.39,12.622
79.173,102.99,0.99675,349.45,12.685
81.514,103.86,0.9969,349.41,12.78
80.886,102.48,0.99692,349.38,12.851
84.826,105.08,0.99683,349.37,12.871
80.181,103.4,0.99674,349.4,12.9
83.009,105.88,0.99657,349.49,12.938
84.994,105.73,0.99643,349.59,12.968
81.431,107.51,0.99637,349.46,13.016
84.7,105.92,0.99646,349.36,13.08
83.308,106.71,0.99668,349.59,13.127
80.589,105.1,0.99678,349.82,13.155
83.515,107.04,0.99664,349.67,13.211
79.208,106.83,0.99653,349.61,13.258
79.182,105.19,0.99652,349.76,13.253
80.916,103.75,0.99657,349.8,13.235
82.487,103.46,0.99653,349.69,13.243
83.908,107.2,0.99658,350,13.279
84.788,106.35,0.99682,350.58,13.348
83.281,104.52,0.99693,350.82,13.401
84.026,102.06,0.99692,350.58,13.419
82.172,107.1,0.99682,350.41,13.432
82.6,105.79,0.99644,350.38,13.431
81.098,103.46,0.99614,350.32,13.418
84.183,103.33,0.99605,350.17,13.429
83.191,104.77,0.99601,350.09,13.45
80.385,107.03,0.99615,350.06,13.454
80.669,105.3,0.99628,350.01,13.453
82.881,102.26,0.99624,349.96,13.47
84.604,103,0.99625,349.65,13.511
81.172,103.66,0.99634,349.03,13.57
83.035,102.1,0.99633,348.85,13.596
79.451,102.58,0.99635,349.35,13.604
84.295,102.5,0.99642,349.6,13.627
79.132,105.65,0.99634,349.36,13.64
82.919,102.28,0.99624,349.01,13.647
80.099,106.4,0.99622,349.05,13.662
81.161,103.62,0.9962,349.12,13.676
83.464,106.02,0.99617,349,13.683
80.734,103.6,0.99612,348.83,13.68
83.215,103.11,0.99603,348.74,13.674
82.039,106.17,0.99596,348.83,13.686
84.348,102.05,0.99588,349.19,13.71
81.283,103.86,0.99585,349.51,13.72
83.77,102.74,0.99572,349.42,13.744
79.857,107.39,0.99561,349.45,13.789
83.064,104.17,0.99569,349.89,13.819
83.741,103.41,0.99571,350.26,13.841
81.26,106.81,0.99559,350.12,13.863
79.03,103.65,0.99552,350.02,13.852
84.421,107.38,0.99548,350.09,13.806
79.578,102.54,0.99539,350.08,13.763
79.65,107.83,0.99529,349.95,13.777
82.017,107.54,0.99528,349.99,13.814
81.173,102.14,0.99531,350.08,13.836
84.029,107.07,0.99529,350.11,13.845
82.921,105.52,0.99517,350.04,13.812
83.6,106.69,0.99524,350.04,13.762
84.861,104.27,0.99557,350.09,13.766
79.787,102.67,0.99592,350.03,13.813
84.884,102.58,0.99595,349.73,13.811
82.614,106.97,0.99586,349.58,13.766
79.336,103.2,0.99576,349.78,13.725
82.596,106.09,0.99564,349.83,13.739
83.356,104.27,0.99539,349.66,13.739
84.307,102.87,0.99523,349.57,13.712
83.421,105.29,0.99532,349.43,13.726
81.153,103.6,0.99553,349.39,13.758
84.245,106.29,0.99558,349.45,13.766
80.509,104.71,0.99537,349.48,13.763
79.216,103.21,0.99511,349.55,13.756
82.306,102.23,0.99495,349.44,13.76
84.237,105.18,0.99499,349.61,13.74
84.932,105,0.99529,349.99,13.761
79.309,106.61,0.99571,349.94,13.865
80.55,103.4,0.99584,349.71,13.924
79.639,104.56,0.99592,349.34,13.899
81.229,105.32,0.99609,349.11,13.889
79.799,103.3,0.99604,349.46,13.887
84.471,106.62,0.99598,349.81,13.904
81.654,106.66,0.99592,349.68,13.937
84.166,104.26,0.99577,349.5,13.922
80.105,105.69,0.99577,349.32,13.851
83.902,104.58,0.99576,349.35,13.802
82.059,106.35,0.99578,349.55,13.814
79.861,105,0.99587,349.52,13.827
80.383,103.17,0.99588,349.22,13.83
81.56,104.42,0.99583,349.01,13.811
83.483,105.48,0.99578,348.91,13.836
84.612,103.84,0.99564,348.95,13.865
83.112,104.89,0.99544,349.34,13.823
83.092,103.59,0.99532,349.69,13.757
82.33,105.54,0.99526,349.59,13.728
84.727,107.16,0.99519,349.43,13.726
81.655,106.61,0.99521,349.44,13.76
82.295,103.29,0.9952,349.57,13.785
82.635,102.72,0.99522,349.72,13.758
82.683,102.24,0.99535,349.91,13.747
83.348,104,0.99543,350.1,13.779
83.629,107.66,0.99546,350.1,13.826
83.549,104.85,0.99557,350.12,13.825
83.007,106.46,0.99553,350.13,13.78
81.086,107.37,0.99531,349.79,13.734
79.17,106.06,0.99524,349.55,13.695
79.842,105.19,0.99525,350.06,13.666
82.771,102.27,0.99511,349.31,13.633
79.92,105.17,0.9951,346.87,13.576
83.154,107.9,0.9953,345.67,13.532
79.335,107.81,0.99532,346.56,13.551
83.598,105.59,0.99547,347.23,13.572
82.672,103.17,0.99599,347.74,13.57
81.396,102.76,0.99642,348.16,13.59
80.533,103.33,0.99644,348.69,13.628
81.419,105.11,0.99645,348.91,13.674
84.413,103.95,0.99647,348.67,13.762
81.498,106.25,0.99644,348.41,13.811
84.096,103.2,0.99651,348.46,13.772
84.087,104.77,0.99653,348.56,13.75
79.518,107.78,0.99627,348.75,13.766
80.2,103.92,0.99611,348.98,13.787
83.431,102.18,0.99624,349.14,13.769
83.076,107.11,0.99611,349.27,13.752
80.154,102.23,0.99571,349.39,13.759
80.138,105.06,0.99551,349.38,13.765
83.287,105.47,0.99562,349.46,13.814
81.074,102.97,0.99562,349.64,13.836
83.072,107.27,0.99549,349.71,13.756
80.52,105.82,0.9954,349.72,13.691
82.337,102.47,0.99529,349.74,13.724
82.495,105.39,0.99522,349.7,13.773
84.499,102.77,0.99536,349.66,13.832
81.602,105.17,0.99548,349.66,13.884
83.125,105.68,0.99544,349.77,13.884
83.09,106.95,0.99554,350.02,13.893
82.048,102.9,0.99573,350.35,13.959
84.423,107.75,0.99577,350.49,14.009
82.077,106.1,0.99558,350.34,14.019
84.218,103.54,0.99546,350.16,14.021
83.505,107.81,0.99547,350.06,13.988
83.154,106.73,0.99551,350.04,13.959
83.217,107.47,0.99543,350.1,13.968
80.481,104.47,0.99549,350.03,13.967
81.532,103.06,0.99575,349.75,13.944
79.694,107.05,0.99594,349.48,13.924
83.258,102.59,0.99593,349.32,13.951
81.928,107.98,0.99598,349.41,13.985
80.189,105.5,0.99605,349.85,13.993
81.437,103.41,0.99608,350.13,13.993
81.453,107.83,0.99615,349.84,14.035
83.85,105.91,0.99624,349.7,14.037
80.316,104.33,0.99619,349.95,13.967
82.294,105.61,0.99598,350.21,13.921
81.613,106.99,0.99576,350.12,13.966
82.218,103.75,0.99557,349.88,13.995
80.353,105.02,0.99546,349.61,13.98
84.83,104.77,0.99547,349.59,13.949
80.094,103.81,0.99544,349.66,13.949
84.869,106.57,0.99533,349.56,13.963
81.596,102.92,0.99528,349.46,13.976
81.04,104.2,0.9953,349.52,13.963
79.778,103.23,0.99518,349.72,13.934
82.139,106.32,0.99524,349.85,13.926
81.819,107.69,0.99568,349.92,13.924
79.59,107.26,0.996,349.9,13.915
80.158,103.77,0.99573,349.74,13.935
83.64,102.35,0.99556,349.75,13.964
79.447,103.9,0.99571,350.06,13.949
80.521,102.23,0.99596,350.21,13.91
83.819,102.72,0.99591,349.56,13.893
83.943,106.13,0.99583,349.41,13.916
81.375,105.7,0.99589,350.2,13.954
83.403,106.27,0.99585,350.75,13.981
80.102,102.6,0.9957,350.41,13.946
83.838,105.21,0.99535,350.23,13.933
79.837,103.55,0.99476,350.33,13.989
84.021,102.89,0.99452,350.5,14.017
80.179,105.45,0.99468,350.5,13.971
83.705,105.62,0.99497,350.62,13.946
79.923,103.68,0.99548,350.91,13.952
80.553,107.36,0.99572,351.01,13.98
79.009,104.24,0.99544,351.05,14.042
79.699,102.24,0.99528,350.91,14.089
80.477,103.31,0.99539,350.3,14.081
80.582,107.86,0.99544,349.91,14.072
81.425,105.65,0.9954,349.55,14.07
81.297,102.45,0.99547,349.29,14.033
82.481,105.83,0.99555,349.75,13.989
84.738,106.65,0.99551,350.08,13.969
83.296,107.42,0.99548,349.97,13.964
82.454,104.49,0.99542,349.97,13.965
82.326,103.23,0.99528,349.86,13.986
83.576,104.2,0.99522,349.76,14.002
82.278,102.68,0.99525,349.67,14.007
81.857,102.92,0.99523,349.5,14.004
84.354,105.06,0.99526,349.37,13.981
83.851,107.66,0.9953,349.37,13.949
82.342,106.79,0.99542,349.35,13.947
84.338,104.47,0.99557,349.37,13.977
79.607,104.08,0.99554,349.54,14.007
83.439,104.56,0.99538,349.59,14.011
83.76,102.06,0.99546,349.41,14.003
79.18,105.48,0.9956,349.18,14.005
81.215,107.01,0.99556,348.86,14
81.981,107.85,0.99552,348.77,13.979
81.407,105.26,0.99555,348.86,13.998
83.243,105.53,0.99553,348.93,14.015
82.068,107.66,0.99556,349.07,13.974
82.868,103.28,0.99553,349.21,13.929
83.949,104.18,0.99532,349.1,13.958
83.694,103.22,0.99532,349.03,13.967
79.223,104.11,0.99561,349.19,13.916
84.774,103.35,0.99576,349.27,13.875
80.041,106.03,0.9955,349.13,13.863
79.075,106.53,0.99547,349.17,13.888
80.093,106.52,0.99581,349.37,13.977
83.143,103.41,0.99599,349.57,14.022
82.504,103.57,0.99592,349.7,13.999
81.746,105.73,0.99599,349.62,14.037
82.607,103.84,0.99606,349.24,14.114
82.712,105.01,0.99611,349.04,14.139
82.311,105.09,0.99606,349.01,14.14
82.645,102.33,0.99594,348.91,14.161
80.804,106.94,0.99585,348.96,14.154
81.35,103.83,0.99584,349.02,14.128
81.84,104.52,0.99578,349.08,14.104
81.165,103.55,0.99576,349.16,14.069
80.391,102.54,0.99589,349.15,14.032
80.197,102.18,0.99596,349.15,14.006
79.312,106.94,0.9959,349.26,13.98
84.194,104.74,0.99592,349.11,13.974
80.318,102.44,0.99599,348.7,14.012
81.587,106.41,0.99607,348.56,14.058
79.102,105.24,0.9961,348.76,14.058
79.125,103.07,0.99601,348.81,14.028
79.077,104.61,0.99587,348.81,13.998
79.385,106.25,0.99579,348.82,13.993
82.617,106.82,0.9957,348.82,13.983
80.925,107.53,0.99569,348.73,13.95
80.329,102.99,0.99591,348.62,13.925
81.348,104.78,0.99605,348.64,13.929
82.069,107.68,0.996,348.83,13.934
84.754,104.79,0.99588,349.08,13.927
82.03,107.02,0.99567,349.35,13.929
80.119,103.56,0.99552,349.56,13.935
82.568,104.84,0.99548,349.68,13.929
83.984,102.33,0.99551,349.82,13.933
81.308,102.64,0.99562,349.96,13.954
84.693,106.58,0.99567,349.99,13.969
82.152,106.5,0.99571,349.93,13.941
81.766,102.05,0.99576,349.84,13.911
82.409,104.43,0.99573,349.72,13.906
79.578,105.3,0.99567,349.61,13.913
81.134,103.76,0.99568,349.45,13.91
81.273,105.38,0.99568,349.28,13.888
83.49,105.8,0.99567,349.25,13.85
83.842,104.55,0.99571,349.31,13.825
81.286,105.21,0.99564,349.6,13.81
84.271,102.3,0.99556,349.74,13.793
81.11,104.39,0.99564,349.38,13.793
81.152,104.47,0.99574,349.07,13.8
82.659,106.63,0.99568,349.02,13.803
81.342,105.06,0.99559,348.95,13.814
79.227,105.5,0.99553,349.06,13.83
80.338,103.82,0.99556,349.26,13.853
84.978,107.58,0.99554,349.38,13.866
80.607,102.89,0.99546,349.47,13.857
79.889,102.8,0.99546,349.52,13.836
79.531,106.33,0.99546,349.57,13.819
84.168,105.38,0.99549,349.5,13.828
81.567,106.79,0.99564,349.35,13.865
83.081,103.28,0.99581,349.35,13.907
81.185,107,0.99583,349.52,13.928
84.446,106.04,0.99587,349.7,13.923
84.927,104.81,0.99597,349.53,13.888
82.929,106.88,0.99593,349.01,13.831
82.529,102.34,0.99585,348.77,13.802
79.341,107.86,0.99589,348.83,13.834
83.825,105.72,0.99587,348.97,13.865
80.602,102.04,0.99578,349.38,13.87
79.621,102.66,0.99576,349.74,13.877
82.653,103.07,0.9958,349.86,13.899
82.257,105.44,0.99572,349.92,13.895
80.398,103.52,0.9956,349.86,13.873
79.978,103.27,0.99551,349.8,13.872
82.079,104.76,0.99531,349.96,13.867
79.084,105.83,0.99519,350.03,13.864
79.903,102.34,0.99535,349.83,13.906
79.031,102.07,0.99552,349.63,13.953
80.62,106.31,0.99545,349.65,13.99
83.62,102.09,0.99545,349.7,14.012
81.775,106.7,0.99555,349.73,13.985
81.021,106.63,0.9956,349.72,13.958
81.51,107.24,0.9956,349.63,13.951
83.802,105.75,0.99562,349.72,13.924
82.72,104.9,0.99564,350.07,13.893
81.374,104.99,0.99566,350.33,13.879
84.884,102.4,0.99563,350.29,13.91
79.761,106.55,0.99557,350.29,13.925
83.902,103.21,0.99554,350.32,13.883
79.844,103.36,1,273.15,0.1
80.156,106.56,0.99994,281.12,0.10498
84.778,103.2,0.99987,287.85,0.10998
82.179,102.12,0.99989,293.53,0.11505
81.607,105.66,0.99993,298.55,0.12019
80.299,107.23,0.99989,304.24,0.12674
84.321,104.5,0.99993,308.96,0.13308
83.789,103.71,1.0001,312.91,0.13918
84.692,102.83,1.0001,316.32,0.14539
80.961,103.61,1,319.48,0.15219
82.735,106.69,1,322.3,0.15913
79.787,107.91,0.99997,324.87,0.16626
82.747,105.5,0.99994,327.05,0.17326
79.595,103.59,0.99989,329.02,0.18083
81.977,105.04,0.99993,330.8,0.18861
81.334,107.06,1.0001,332.46,0.19645
81.187,105.06,1.0001,333.97,0.20409
83.07,103.82,1.0001,335.71,0.21396
84.203,105.35,0.99998,337.18,0.22372
83.613,105.76,0.99989,338.34,0.23306
82.755,102.04,0.99989,339.28,0.24239
79.077,105.67,1,340.68,0.25648
79.351,103.45,1.0001,341.94,0.27068
79.666,102.17,1.0001,342.89,0.28531
80.323,103.97,0.99993,343.67,0.29985
80.94,106.39,0.99982,344.35,0.31342
80.779,107.96,0.99977,344.9,0.32677
81.321,106.57,0.99984,345.4,0.34038
84.177,105.54,0.99993,345.8,0.35414
80.811,104.18,0.99991,346.11,0.36929
81.066,102.18,0.9999,346.34,0.38438
83.841,103.45,0.99998,346.44,0.39908
81.092,102.13,1,346.6,0.41375
82.244,102.5,1,346.89,0.42923
84.732,105.56,1.0001,347.2,0.4445
82.231,104.23,1.0002,347.53,0.45971
81.869,106.17,1.0002,347.73,0.47488
79.856,105.5,1.0003,347.73,0.49295
84.725,107.08,1.0003,347.84,0.5107
84.585,104.02,1.0001,348.18,0.52744
81.92,102.86,1.0001,348.45,0.54435
80.265,104.97,1,348.53,0.56466
83.821,104.86,0.99996,348.54,0.58367
81.319,103.71,0.99998,348.48,0.60142
84.784,102.35,1.0001,348.55,0.61981
83.05,107.94,1.0001,348.68,0.63882
80.024,107.99,1,348.73,0.65755
81.148,105.15,0.99987,348.78,0.67651
79.58,106.36,0.99977,348.82,0.6957
83.323,105.65,0.99974,348.93,0.71932
81.363,102.95,0.9998,349.11,0.74221
82.04,104.05,0.99988,349.23,0.76514
84.444,105.11,0.99988,349.31,0.78814
83.974,103.18,0.99988,349.4,0.81494
84.835,105.9,0.99985,349.55,0.84097
83.095,107.28,0.99972,349.77,0.86619
79.952,105.01,0.99962,349.86,0.89175
84.142,102.92,0.99962,349.86,0.92248
80.169,103.45,0.99961,350.02,0.95344
81.879,107.09,0.9996,350.24,0.98431
84.042,104.35,0.99957,350.35,1.0147
81.647,103.03,0.99953,350.44,1.0591
81.444,105.76,0.99949,350.53,1.1028
84.809,105.82,0.99941,350.44,1.1442
84.212,102.81,0.99937,350.33,1.1855
82.848,103.3,0.99946,350.32,1.243
82.536,106,0.99951,350.25,1.2977
84.367,102.07,0.99951,350.17,1.351
81.464,102.95,0.99948,350.06,1.4062
84.629,107.07,0.99946,350.11,1.4608
81.717,106.89,0.99946,350.25,1.5121
81.184,105.01,0.99947,350.25,1.5601
82.074,107.28,0.99951,350.16,1.6091
81.808,106.23,0.99955,350.07,1.6698
83.468,102.43,0.99958,350,1.729
80.12,106.35,0.9996,350,1.787
84.074,105.24,0.99957,349.95,1.8469
79.343,106.17,0.99957,349.95,1.9104
81.483,102.7,0.99958,350.01,1.9711
84.972,104.56,0.9995,349.96,2.0279
83.41,106.24,0.99938,349.89,2.0826
80.273,107.39,0.9993,350.02,2.1637
81.701,106.91,0.99935,350.18,2.2475
80.289,104.16,0.99948,350.26,2.3312
79.584,105.9,0.99953,350.18,2.4127
83.995,106.44,0.99944,350.24,2.5271
79.93,104.95,0.99933,350.43,2.6442
84.15,103.59,0.99917,350.41,2.7714
84.543,102.44,0.99907,350.3,2.8923
84.231,103.85,0.99905,350.35,2.9903
82.667,105.61,0.99904,350.37,3.0894
82.728,107.39,0.99908,350.26,3.1861
84.442,105.09,0.99907,350.15,3.2829
82.1,106.02,0.99901,350.17,3.3784
83.644,102.18,0.99891,350.22,3.4759
83.496,107.41,0.99872,350.21,3.584
84.336,104.24,0.99855,350.16,3.6873
84.355,107.07,0.99858,350.1,3.7684
82.702,106.99,0.99866,350.05,3.8479
84.119,102.98,0.99868,350.01,3.9256
79.88,104.02,0.99871,349.94,4.0046
81.198,106.9,0.9987,349.97,4.0883
82.119,104.41,0.99869,350.02,4.1651
79.166,104.9,0.99879,349.9,4.2296
81.41,105.09,0.99889,349.79,4.2973
81.696,102.32,0.99888,349.92,4.3685
81.537,102.82,0.99885,349.99,4.4422
79.361,104.32,0.9988,349.85,4.5255
79.361,104.59,0.99875,349.74,4.6059
82.893,104.17,0.9987,349.79,4.6643
82.606,102.58,0.99865,349.86,4.7247
80.465,104.44,0.99863,349.94,4.7954
80.583,102.75,0.99865,349.94,4.8634
79.669,106.61,0.99866,349.91,4.9168
81.32,106.72,0.99867,349.87,4.9731
79.972,107.34,0.99873,349.78,5.0318
83.68,102.22,0.99881,349.76,5.0892
82.551,102.44,0.99885,349.85,5.1575
82.065,105.85,0.99888,349.96,5.2212
82.252,104.29,0.99886,350.11,5.2749
79.806,104.56,0.9988,350.15,5.3322
79.199,106.05,0.99872,350.11,5.3961
84.516,104.33,0.99866,350.14,5.4609
82.173,104.64,0.99862,350.25,5.5296
80.541,102.02,0.99859,350.31,5.5972
83.978,104.63,0.99855,350.32,5.6589
81.005,103.13,0.99852,350.3,5.7153
80.972,103.31,0.99855,350.25,5.7702
80.573,107.55,0.9986,350.21,5.8269
84.109,106.21,0.99859,350.24,5.8987
83.76,103.54,0.99852,350.23,5.9728
84.097,105.32,0.99848,350.15,6.0521
81.977,105.35,0.99847,350.11,6.1324
84.913,102.08,0.99847,350.2,6.2396
84.197,105.95,0.99843,350.13,6.3374
83.895,106.62,0.99833,349.92,6.4245
82.165,104.33,0.99829,349.8,6.5102
83.584,103.1,0.99819,349.83,6.6325
83.503,103.16,0.99808,349.76,6.7552
82.966,107.85,0.99815,349.64,6.8809
81.529,107.69,0.99828,349.61,7.0051
81.868,102.96,0.99819,349.7,7.1699
84.584,104.64,0.99807,349.67,7.335
80.848,106.45,0.99814,349.51,7.4954
83.269,104.75,0.99827,349.41,7.6519
81.507,102.13,0.99832,349.42,7.8091
83.806,105.76,0.99835,349.54,7.9523
81.826,105.09,0.99833,349.79,8.1122
82.922,107.26,0.99826,350,8.2716
84.1,103.25,0.99802,350.1,8.4084
83.37,107.56,0.99793,350.28,8.5332
82.404,106.51,0.99814,350.47,8.6654
79.753,107.69,0.99823,350.54,8.815
81.227,105.5,0.99799,350.5,8.9445
84.055,102.06,0.99777,350.49,9.063
84.424,107.39,0.99759,350.43,9.2049
83.066,107.59,0.99749,350.36,9.3401
79.956,102.68,0.99749,350.35,9.4654
83.355,104.01,0.9975,350.25,9.5884
79.711,105.17,0.9975,350.02,9.6675
80.101,105.87,0.9975,349.96,9.7373
81.581,103.08,0.99752,350.03,9.8323
81.383,105.98,0.99745,350.03,9.9167
83.369,107.53,0.99729,350.02,9.9758
81.498,102.48,0.99722,349.95,10.044
84.461,107.49,0.99726,349.87,10.148
79.268,103.42,0.99726,349.84,10.235
82.921,106.08,0.99723,349.8,10.287
79.083,105.46,0.99719,349.76,10.339
82.071,104.79,0.9972,349.76,10.401
83.11,105.8,0.99721,349.75,10.473
83.581,105.36,0.99714,349.7,10.565
83.696,103.57,0.99707,349.66,10.646
79.942,107.55,0.99704,349.71,10.704
83.86,104.68,0.9971,349.66,10.763
81.869,102.33,0.99727,349.46,10.815
81.393,107.91,0.99736,349.31,10.861
80.743,104.51,0.99731,349.46,10.922
84.692,105.97,0.99735,349.67,10.993
83.806,105.38,0.99745,349.74,11.08
82.896,106.91,0.99746,349.69,11.162
82.841,107.3,0.99739,349.61,11.242
80.471,104.41,0.99737,349.55,11.318
84.882,102.25,0.99739,349.53,11.375
84.305,104.95,0.9974,349.57,11.423
79.332,103.39,0.99739,349.79,11.499
79.809,103.76,0.99724,349.9,11.578
81.624,106.62,0.99696,349.72,11.652
84.664,104.49,0.99681,349.63,11.733
79.701,105.88,0.99674,349.93,11.82
83.971,106.48,0.99661,350,11.914
83.618,107.44,0.99665,349.75,12.024
79.49,104.68,0.99676,349.58,12.122
82.28,106.48,0.99677,349.68,12.169
81.326,102.26,0.99671,349.65,12.201
79.28,105.98,0.99656,349.48,12.239
84.539,103.84,0.9964,349.39,12.284
84.34,107.95,0.99623,349.54,12.335
79.904,105.34,0.99623,349.54,12.414
84.093,107.89,0.99648,349.32,12.512
79.685,103.02,0.99668,349.23,12.586
80.678,104.37,0.99666,349.39,12.622
79.382,107.72,0.99675,349.45,12.685
79.86,107.44,0.9969,349.41,12.78
80.675,105.18,0.99692,349.38,12.851
83.678,102.34,0.99683,349.37,12.871
83.973,105.09,0.99674,349.4,12.9
81.089,107.66,0.99657,349.49,12.938
81.943,103.37,0.99643,349.59,12.968
80.525,107.62,0.99637,349.46,13.016
83.52,106.17,0.99646,349.36,13.08
83.886,106.16,0.99668,349.59,13.127
83.122,105.3,0.99678,349.82,13.155
84.169,104,0.99664,349.67,13.211
84.653,105.28,0.99653,349.61,13.258
84.754,102.88,0.99652,349.76,13.253
83.686,102.27,0.99657,349.8,13.235
80.772,107.37,0.99653,349.69,13.243
79.22,107.69,0.99658,350,13.279
80.012,104.99,0.99682,350.58,13.348
80.732,107.39,0.99693,350.82,13.401
79.14,103.98,0.99692,350.58,13.419
81.772,106.56,0.99682,350.41,13.432
80.097,107.12,0.99644,350.38,13.431
84.473,102.76,0.99614,350.32,13.418
81.859,103.22,0.99605,350.17,13.429
81.99,107.83,0.99601,350.09,13.45
79.747,105,0.99615,350.06,13.454
80.752,105.83,0.99628,350.01,13.453
84.102,104.15,0.99624,349.96,13.47
81.152,105.53,0.99625,349.65,13.511
80.313,106.33,0.99634,349.03,13.57
81.159,104.34,0.99633,348.85,13.596
82.558,103.41,0.99635,349.35,13.604
80.902,104.52,0.99642,349.6,13.627
